week_date,current_projects,current_projects_target,current_projects_diversity,starting_projects,starting_projects_target,starting_projects_diversity,ending_projects,ending_projects_target,ending_projects_diversity,success_rate,Age,winter,automn,spring,summer,start_month,end_month,back_to_school,toussaint,noel,winter_hol,spring_hol,start_year,end_year
2017-08-13 00:00:00+00:00,223,3578.9282511210763,2.287629385411422,24,2783.9583333333335,2.0729270415374588,44,3280.7045454545455,2.247173074158603,0.6666666666666666,7,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-08-20 00:00:00+00:00,224,4064.8660714285716,2.295981559433394,45,5706.222222222223,2.237862916050182,45,4225.777777777777,2.2003990271078298,0.6666666666666666,7,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-08-27 00:00:00+00:00,235,4220.021276595745,2.297766472975765,56,4845.267857142857,2.265019635554786,38,3512.3684210526317,2.1412633505494516,0.5357142857142857,7,0,0,0,1,0,1,0,0,0,0,0,0,0
2017-09-03 00:00:00+00:00,263,4316.494296577946,2.3428077402579652,66,4197.015151515152,2.3211453680735503,33,4536.363636363636,2.054988473967519,0.6212121212121212,7,0,0,0,1,1,0,1,0,0,0,0,0,0
2017-09-10 00:00:00+00:00,294,4356.850340136054,2.3763057458371444,64,4615.25,2.3354849660290165,17,3260.4117647058824,1.9561874676604514,0.671875,7,0,0,0,1,0,0,1,0,0,0,0,0,0
2017-09-17 00:00:00+00:00,354,4466.923728813559,2.359488150985951,77,4620.831168831169,2.1213836662553667,39,2459.8205128205127,2.203705432239539,0.7532467532467533,7,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-09-24 00:00:00+00:00,377,5554.04774535809,2.36380748952978,62,9814.806451612903,2.2216683493361953,43,4203.604651162791,2.1174069214660904,0.6612903225806451,7,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-01 00:00:00+00:00,419,5586.828162291169,2.3427352233933956,85,5032.470588235294,2.1701009546009566,47,3354.8936170212764,2.371844132330587,0.6823529411764706,7,0,1,0,0,1,0,0,0,0,0,0,0,0
2017-10-08 00:00:00+00:00,448,5765.125,2.3157012859636765,76,5257.565789473684,2.227003139137745,58,4225.327586206897,2.18959027969669,0.7236842105263158,7,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-10-15 00:00:00+00:00,473,5950.866807610993,2.317590181034674,83,5747.626506024097,2.204992651770172,62,4736.290322580645,2.337618239391559,0.7228915662650602,7,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-10-22 00:00:00+00:00,476,6134.911764705882,2.313001129943728,65,6140.123076923077,2.253571152205499,69,5821.855072463768,2.3323367335507474,0.6307692307692307,7,0,1,0,0,0,0,0,1,0,0,0,0,0
2017-10-29 00:00:00+00:00,481,5969.087318087318,2.326214460194746,74,4765.148648648648,2.3669333096483607,77,6469.051948051948,2.2425724379295624,0.5675675675675675,7,0,1,0,0,0,1,0,1,0,0,0,0,0
2017-11-05 00:00:00+00:00,505,5795.120792079208,2.3283742071987135,101,5480.415841584158,2.287403992973543,84,5578.5952380952385,2.1725519799800788,0.6831683168316832,7,0,1,0,0,1,0,0,0,0,0,0,0,0
2017-11-12 00:00:00+00:00,508,5570.084645669292,2.317698920316136,87,4272.057471264367,2.148302112702759,71,3565.211267605634,2.2438199602541657,0.7241379310344828,7,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-11-19 00:00:00+00:00,510,5977.88431372549,2.292452237593841,73,6469.1506849315065,2.0813300021352314,70,5512.0142857142855,2.2352641744772366,0.7123287671232876,7,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-11-26 00:00:00+00:00,496,5966.814516129032,2.282751039771236,56,5297.5,2.1829697608619827,72,5978.194444444444,2.249494519939241,0.6428571428571429,7,0,1,0,0,0,1,0,0,0,0,0,0,0
2017-12-03 00:00:00+00:00,505,5965.90693069307,2.315728514407287,81,5971.271604938272,2.4304424584661337,87,5770.597701149425,2.2406939015206513,0.5925925925925926,7,0,1,0,0,1,0,0,0,0,0,0,0,1
2017-12-10 00:00:00+00:00,488,5703.4692622950815,2.331041700400566,70,3893.6,2.3709269762017136,83,5934.975903614458,2.314728007362141,0.5428571428571428,7,0,1,0,0,0,0,0,0,0,0,0,0,1
2017-12-17 00:00:00+00:00,462,5568.4329004329,2.3440019002288506,57,4946.070175438596,2.3781620185868357,103,5394.165048543689,2.1344754339067205,0.47368421052631576,7,0,1,0,0,0,0,0,0,0,0,0,0,1
2017-12-24 00:00:00+00:00,386,5483.738341968912,2.35661873710215,27,3692.814814814815,1.770247597027738,51,4928.431372549019,2.0924713314824213,0.5185185185185185,7,0,1,0,0,0,0,0,0,1,0,0,0,1
2017-12-31 00:00:00+00:00,376,5451.231382978724,2.3592518289088704,41,4494.878048780488,2.0834524598479276,61,4716.016393442623,2.109427783514214,0.6341463414634146,7,0,1,0,0,0,1,0,0,1,0,0,0,1
2018-01-07 00:00:00+00:00,369,5253.173441734418,2.3329355704198345,54,3267.314814814815,1.9971721830695337,53,4802.622641509434,1.988861294897926,0.6481481481481481,8,1,0,0,0,0,0,0,0,1,0,0,1,0
2018-01-14 00:00:00+00:00,381,5307.03937007874,2.3605381673325336,65,5201.538461538462,2.3943226299676046,54,4759.685185185185,2.0475485982523933,0.7076923076923077,8,1,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-21 00:00:00+00:00,453,4968.6777041942605,2.332541532714282,126,3855.968253968254,1.9999003704471074,52,6830.576923076923,2.2530319209831373,0.5952380952380952,8,1,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-28 00:00:00+00:00,514,4473.1731517509725,2.3238884750800364,113,3571.592920353982,2.31735153356698,65,5985.0615384615385,2.318878064434953,0.6991150442477876,8,1,0,0,0,0,1,0,0,0,0,0,1,0
2018-02-04 00:00:00+00:00,547,4295.27239488117,2.319425592264991,98,4482.9795918367345,2.3296544413188545,71,4123.943661971831,2.1749550173213144,0.6836734693877551,8,1,0,0,0,1,0,0,0,0,0,0,0,0
2018-02-11 00:00:00+00:00,559,4182.048300536672,2.3173319191815063,83,3386.156626506024,2.1488721408339373,52,3646.25,2.1973027614682223,0.6265060240963856,8,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-18 00:00:00+00:00,596,4233.045302013423,2.331458606672436,89,4210.505617977528,2.348927190289089,62,3739.8387096774195,2.3502798425950324,0.651685393258427,8,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-25 00:00:00+00:00,644,4226.072981366459,2.3244841161895176,110,3914.2363636363634,2.3246821536153806,76,3097.592105263158,2.3014219039794592,0.7454545454545455,8,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-03-04 00:00:00+00:00,679,4383.846833578792,2.342751774969473,111,4418.540540540541,2.390545849652747,138,3200.282608695652,2.0452196930369904,0.7657657657657657,8,1,0,0,0,1,0,0,0,0,1,0,0,0
2018-03-11 00:00:00+00:00,655,4589.493129770993,2.3601453867368196,114,4132.675438596491,2.218645154383852,95,4455.663157894737,2.2683244406715337,0.6140350877192983,8,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-18 00:00:00+00:00,695,4495.732374100719,2.3792119072723903,135,4012.6222222222223,2.4263828874724274,84,5640.083333333333,2.2745013375535263,0.6592592592592592,8,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-25 00:00:00+00:00,724,4195.089779005525,2.381847098102729,113,3420.1592920353983,2.318037701373508,102,4467.862745098039,2.098922943629439,0.5132743362831859,8,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-01 00:00:00+00:00,735,4147.050340136055,2.4057307158616505,114,4118.938596491228,2.3385889628238368,102,3373.1372549019607,2.3933714332281437,0.7280701754385965,8,0,0,1,0,1,0,0,0,0,0,0,0,0
2018-04-08 00:00:00+00:00,770,4229.872727272727,2.3756460287802104,137,4036.3503649635036,2.212519783327017,96,3983.1041666666665,2.3200627052015146,0.7153284671532847,8,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-04-15 00:00:00+00:00,778,4235.341902313625,2.380764305692829,104,4043.0,2.373159133570681,107,3983.0280373831774,2.359088495787042,0.7211538461538461,8,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-04-22 00:00:00+00:00,756,4179.671957671958,2.364905145429707,85,3422.5882352941176,2.223171700803782,114,4043.40350877193,2.308628711058343,0.7294117647058823,8,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-04-29 00:00:00+00:00,737,4144.937584803257,2.3576529777700075,95,3746.684210526316,2.2612863732769393,115,3663.504347826087,2.323021317748506,0.7578947368421053,8,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-05-06 00:00:00+00:00,709,4160.734837799718,2.3447104829414394,87,3637.2988505747126,2.2623337229051055,117,4499.811965811966,2.302271688290461,0.7586206896551724,8,0,0,1,0,1,0,0,0,0,0,0,0,0
2018-05-13 00:00:00+00:00,722,4122.2590027700835,2.342119529954954,130,4252.215384615384,2.297205625666974,106,3757.311320754717,2.3078893830408065,0.7846153846153846,8,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-05-20 00:00:00+00:00,734,4256.923705722071,2.3175023004924804,118,4632.0847457627115,2.1255946791087656,123,4810.20325203252,2.3601144976007693,0.7288135593220338,8,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-05-27 00:00:00+00:00,757,4181.812417437252,2.2898838203329883,146,4333.595890410959,2.2297080087491303,108,3497.4166666666665,2.2221508314532104,0.6438356164383562,8,0,0,1,0,0,1,0,0,0,0,0,0,0
2018-06-03 00:00:00+00:00,750,4398.94,2.2870377621161464,101,5062.316831683168,2.228114161105039,78,3862.5897435897436,2.287837620261282,0.693069306930693,8,0,0,1,0,1,0,0,0,0,0,0,0,0
2018-06-10 00:00:00+00:00,783,4436.929757343551,2.2943459749876522,111,4290.027027027027,2.3245409441735467,111,3645.09009009009,2.225338886289759,0.6306306306306306,8,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-06-17 00:00:00+00:00,745,4802.524832214765,2.2977306484004107,73,6963.972602739726,2.1916846247847217,98,3705.0,2.2779032288463545,0.7397260273972602,8,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-06-24 00:00:00+00:00,704,4891.285511363636,2.285913261543232,57,4011.8245614035086,2.1366777434770787,127,4776.173228346457,2.118617860029639,0.631578947368421,8,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-07-01 00:00:00+00:00,640,4785.5421875,2.2957830908049943,63,3585.0158730158732,2.1131918954330624,133,3893.5563909774437,2.2964841516570274,0.6349206349206349,8,0,0,0,1,1,0,0,0,0,0,0,0,0
2018-07-08 00:00:00+00:00,546,4968.031135531135,2.3040155377571674,39,4298.48717948718,2.334706863908516,127,5766.842519685039,2.198059549650483,0.6153846153846154,8,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-07-15 00:00:00+00:00,460,4585.119565217391,2.3228161974472945,41,3146.317073170732,2.1607791639773137,123,5107.983739837398,2.2881922181774335,0.5121951219512195,8,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-07-22 00:00:00+00:00,371,4288.083557951482,2.312905102608606,34,3235.470588235294,2.1388866632568257,74,5014.527027027027,2.107937524422069,0.7058823529411765,8,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-07-29 00:00:00+00:00,334,4050.8892215568862,2.344944076550778,37,3599.810810810811,2.2416040851317063,72,3526.2083333333335,2.35104680520392,0.5405405405405406,8,0,0,0,1,0,1,0,0,0,0,0,0,0
2018-08-05 00:00:00+00:00,289,4087.5328719723184,2.3156800500773396,27,3043.962962962963,2.0348374456392317,55,4262.4,2.273207217618026,0.5555555555555556,8,0,0,0,1,1,0,0,0,0,0,0,0,0
2018-08-12 00:00:00+00:00,265,3908.9245283018868,2.294079293686993,31,2870.967741935484,1.9263714720061937,52,5058.134615384615,2.2258694108058283,0.6129032258064516,8,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-08-19 00:00:00+00:00,253,3650.209486166008,2.314880070880334,40,3766.525,2.326061937502207,34,3089.4117647058824,2.2221395101895927,0.575,8,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-08-26 00:00:00+00:00,271,3730.0553505535054,2.3634167767534406,52,3699.653846153846,2.4488454121276364,32,3991.75,1.8377386180755728,0.8076923076923077,8,0,0,0,1,0,1,0,0,0,0,0,0,0
2018-09-02 00:00:00+00:00,308,3512.211038961039,2.393164333835671,69,2879.014492753623,2.236658084206456,45,3642.2444444444445,2.269605444125851,0.7536231884057971,8,0,0,0,1,1,0,1,0,0,0,0,0,0
2018-09-09 00:00:00+00:00,354,3836.80790960452,2.388310655920006,91,4839.2307692307695,2.3202173755555306,35,3481.7714285714287,2.1590824125119696,0.6043956043956044,8,0,0,0,1,0,0,1,0,0,0,0,0,0
2018-09-16 00:00:00+00:00,380,3899.915789473684,2.3671378798211347,61,4026.2295081967213,2.121025036016553,35,2668.0857142857144,2.1077877295476086,0.7540983606557377,8,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-09-23 00:00:00+00:00,412,4012.4514563106795,2.3759426376019372,67,3948.4328358208954,2.280246058728403,39,3382.2051282051284,2.0299355406456208,0.5223880597014925,8,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-09-30 00:00:00+00:00,458,4214.495633187773,2.3679103567980233,85,4811.941176470588,2.294966472939658,57,4214.2807017543855,2.333952945200448,0.7058823529411765,8,0,0,0,1,0,1,0,0,0,0,0,0,0
2018-10-07 00:00:00+00:00,492,4311.536585365854,2.367110474072547,91,4739.021978021978,2.3308479365781056,49,2995.816326530612,2.2028032362610035,0.5494505494505495,8,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-10-14 00:00:00+00:00,520,4528.523076923077,2.380454719368724,77,4939.623376623376,2.353681192875956,76,3893.9210526315787,2.4156373438425125,0.6363636363636364,8,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-10-21 00:00:00+00:00,519,4456.408477842004,2.3396499182541493,75,3386.4266666666667,2.1942606711709267,74,4026.324324324324,2.236823209796579,0.68,8,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-10-28 00:00:00+00:00,514,4714.490272373541,2.3411972515787896,69,5917.68115942029,2.2153304835825436,61,4409.016393442623,2.3190855437485354,0.6811594202898551,8,0,1,0,0,0,1,0,1,0,0,0,0,0
2018-11-04 00:00:00+00:00,539,4586.601113172542,2.3250504031384507,86,3696.279069767442,2.1624185408723666,66,4781.5,2.3059130505497967,0.6744186046511628,8,0,1,0,0,1,0,0,0,0,0,0,0,0
2018-11-11 00:00:00+00:00,546,4570.087912087912,2.3128605027996127,73,4639.301369863014,2.2254241881149155,82,4801.231707317073,2.2668610739374624,0.6164383561643836,8,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-11-18 00:00:00+00:00,541,4695.003696857671,2.3274118348016355,77,5693.896103896104,2.328085363441633,78,4659.076923076923,2.2574451505185844,0.5844155844155844,8,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-11-25 00:00:00+00:00,525,4704.598095238095,2.3117410920176016,62,4731.048387096775,2.1244680169148644,95,4103.652631578947,2.2724717084489137,0.5483870967741935,8,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-02 00:00:00+00:00,484,4623.785123966943,2.2802441381944796,54,2923.0555555555557,1.9423556218937152,72,4399.902777777777,2.1947412784842077,0.6296296296296297,8,0,1,0,0,1,0,0,0,0,0,0,0,1
2018-12-09 00:00:00+00:00,461,4479.401301518438,2.2844808073356853,49,2936.4285714285716,2.279474807711009,88,4632.045454545455,2.3499596345521008,0.6326530612244898,8,0,1,0,0,0,0,0,0,0,0,0,0,1
2018-12-16 00:00:00+00:00,422,4378.6706161137445,2.27248215835849,49,3886.0204081632655,2.2186771475459155,85,5535.64705882353,2.2938768813391817,0.7142857142857143,8,0,1,0,0,0,0,0,0,0,0,0,0,1
2018-12-23 00:00:00+00:00,350,4048.154285714286,2.236185594572728,13,3045.0,2.031759218569271,66,3236.3636363636365,2.0039667179301515,0.6153846153846154,8,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-12-30 00:00:00+00:00,322,4143.804347826087,2.276445038427849,38,3448.7105263157896,2.1913854132056545,49,3954.612244897959,2.009956562411144,0.7631578947368421,8,0,1,0,0,0,1,0,0,1,0,0,0,1
2019-01-06 00:00:00+00:00,341,4285.140762463343,2.3045818610983035,68,4716.235294117647,2.167420826975928,57,3537.4561403508774,2.3503945559082724,0.7058823529411765,9,1,0,0,0,1,0,0,0,1,0,0,1,0
2019-01-13 00:00:00+00:00,346,4156.384393063584,2.2987251511411038,62,2879.2096774193546,2.2857687585417152,56,3227.5714285714284,2.127460064528017,0.7096774193548387,9,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-01-20 00:00:00+00:00,345,4148.63768115942,2.278012047308842,56,3110.9821428571427,2.0657414863047663,50,3499.78,2.089628901318306,0.8214285714285714,9,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-01-27 00:00:00+00:00,383,4154.958224543081,2.2969872876868713,88,3807.4772727272725,2.2548832555585316,45,3728.0444444444443,2.041645117940933,0.6704545454545454,9,1,0,0,0,0,1,0,0,0,0,0,1,0
2019-02-03 00:00:00+00:00,437,4129.29290617849,2.30884533659498,99,3847.6161616161617,2.279843881982813,44,2824.5454545454545,2.1701432438593753,0.6161616161616161,9,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-10 00:00:00+00:00,495,4478.70101010101,2.3261927504338096,102,5262.117647058823,2.2863464345531597,63,4305.396825396825,2.0669125726110154,0.5980392156862745,9,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-17 00:00:00+00:00,524,4827.633587786259,2.3567537993561736,92,6347.423913043478,2.3688172767755935,50,7118.46,2.157971079867495,0.6630434782608695,9,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-24 00:00:00+00:00,568,4562.4489436619715,2.3502703709310158,94,4443.765957446809,2.1954887085454735,74,2947.7702702702704,2.1561319104210535,0.648936170212766,9,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-03-03 00:00:00+00:00,596,4817.838926174497,2.363961664651694,102,4883.294117647059,2.3420910352392053,67,2994.6417910447763,2.1909729385214027,0.6470588235294118,9,1,0,0,0,1,0,0,0,0,1,0,0,0
2019-03-10 00:00:00+00:00,623,5338.77849117175,2.3585522739500586,94,6970.936170212766,2.199943899283373,72,3526.4166666666665,2.3493424014498507,0.5851063829787234,9,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-17 00:00:00+00:00,648,5233.62962962963,2.3321098159142672,97,3291.082474226804,2.2260200717655363,99,5878.555555555556,2.4225345453700373,0.7010309278350515,9,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-24 00:00:00+00:00,638,5044.992163009404,2.2925321118051807,89,4598.76404494382,2.198785307154857,60,4428.75,2.0565115471718047,0.5730337078651685,9,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-31 00:00:00+00:00,697,4969.545193687231,2.29318235315129,119,4292.378151260505,2.2026470261952875,105,4415.066666666667,2.1869582902109057,0.6470588235294118,9,1,0,0,0,0,1,0,0,0,0,0,0,0
2019-04-07 00:00:00+00:00,704,5044.595170454545,2.2828394447770415,112,4921.464285714285,2.11685539752872,105,4194.933333333333,2.310110690772025,0.625,9,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-04-14 00:00:00+00:00,693,4959.5165945165945,2.2699969318120603,94,3468.276595744681,2.266086636956739,103,4466.504854368932,2.2755042627243602,0.5531914893617021,9,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-04-21 00:00:00+00:00,689,4818.236574746009,2.2643126984398885,99,3463.3333333333335,2.178639619304391,80,7364.7625,2.2986819679911594,0.5353535353535354,9,0,0,1,0,0,0,0,0,0,0,1,0,0
2019-04-28 00:00:00+00:00,714,4380.994397759104,2.278974370422076,105,3785.2,2.4019013142201473,91,3907.901098901099,2.1506468082601193,0.6761904761904762,9,0,0,1,0,0,1,0,0,0,0,1,0,0
2019-05-05 00:00:00+00:00,755,4460.91523178808,2.3021639345499296,132,4511.969696969697,2.347474962868694,98,7272.214285714285,2.269685058633499,0.6136363636363636,9,0,0,1,0,1,0,0,0,0,0,0,0,0
2019-05-12 00:00:00+00:00,775,4292.2954838709675,2.3087077688961424,118,5688.262711864407,2.304808680407418,113,3235.0884955752213,2.1376622041977367,0.6610169491525424,9,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-05-19 00:00:00+00:00,757,4399.597093791282,2.3398282303237155,95,3889.8,2.3302058157955354,100,4787.68,2.1857591120949382,0.6421052631578947,9,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-05-26 00:00:00+00:00,741,4479.2901484480435,2.3652776815489784,84,5564.607142857143,2.370483181264024,80,3750.475,2.1656309654058816,0.6309523809523809,9,0,0,1,0,0,1,0,0,0,0,0,0,0
2019-06-02 00:00:00+00:00,765,4628.96862745098,2.37674404217542,104,5019.663461538462,2.299742896377414,123,3347.1869918699185,2.3056171009305104,0.7211538461538461,9,0,0,1,0,1,0,0,0,0,0,0,0,0
2019-06-09 00:00:00+00:00,710,4850.256338028169,2.3887909007903794,68,4620.955882352941,2.384790357747563,101,3991.3465346534654,2.3487383037012926,0.6176470588235294,9,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-06-16 00:00:00+00:00,677,4965.81388478582,2.3818348546684462,68,4725.0,2.2004503057141083,93,4013.2150537634407,2.3744889637658906,0.5882352941176471,9,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-06-23 00:00:00+00:00,643,5006.788491446346,2.3696806654865044,59,3910.813559322034,2.2813155030276375,113,4592.194690265486,2.23515810485656,0.6440677966101694,9,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-06-30 00:00:00+00:00,588,4923.168367346939,2.3737351367716917,58,3351.310344827586,2.1335003080839696,124,4386.645161290323,2.238710609669122,0.5862068965517241,9,0,0,1,0,0,1,0,0,0,0,0,0,0
2019-07-07 00:00:00+00:00,507,4877.7731755424065,2.3980805070819287,43,2840.7441860465115,2.254943990744491,75,7235.7733333333335,2.3408267447348723,0.5581395348837209,9,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-07-14 00:00:00+00:00,449,4453.893095768374,2.3939293601219664,17,4085.294117647059,2.0069548922107656,107,5160.289719626168,2.4172259328731434,0.5882352941176471,9,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-07-21 00:00:00+00:00,374,4272.532085561497,2.360250433617877,32,4696.25,2.1900450230484756,72,5263.472222222223,2.215886883187894,0.59375,9,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-07-28 00:00:00+00:00,327,3942.6483180428136,2.3665741781177476,25,2811.56,1.9430410537817417,79,4909.481012658228,2.1517030655709553,0.68,9,0,0,0,1,0,1,0,0,0,0,0,0,0
2019-08-04 00:00:00+00:00,283,3608.34628975265,2.408207679994291,35,3421.8571428571427,2.079865591876547,45,3462.4444444444443,2.1272004738628536,0.6,9,0,0,0,1,1,0,0,0,0,0,0,0,0
2019-08-11 00:00:00+00:00,260,3641.103846153846,2.4318365722153095,22,3697.0454545454545,1.9832275506876105,35,4270.2,2.29446389122002,0.6818181818181818,9,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-08-18 00:00:00+00:00,249,3644.6546184738954,2.4181096930699173,24,4595.375,2.1419633317736566,33,2680.818181818182,2.019507323621812,0.5416666666666666,9,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-08-25 00:00:00+00:00,254,3858.6535433070867,2.384649991421471,38,4238.0526315789475,2.1047819199936653,25,3089.04,1.9787230639454407,0.5789473684210527,9,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-01 00:00:00+00:00,285,4192.771929824561,2.3892290234276437,56,5215.5,2.260494533270498,43,3615.9302325581393,2.2016984556100705,0.6785714285714286,9,0,0,0,1,1,0,1,0,0,0,0,0,0
2019-09-08 00:00:00+00:00,294,4434.251700680272,2.3471155554971226,52,5081.057692307692,2.0513351649526266,43,3495.3488372093025,2.2556185032267493,0.7307692307692307,9,0,0,0,1,0,0,1,0,0,0,0,0,0
2019-09-15 00:00:00+00:00,308,5064.88961038961,2.341943762178049,57,7133.6140350877195,2.3264252583747274,34,4381.823529411765,2.110996346146532,0.7017543859649122,9,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-22 00:00:00+00:00,333,4988.063063063063,2.3435073637514936,59,4237.64406779661,2.217244057256223,38,3649.315789473684,2.3076080117983944,0.7796610169491526,9,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-29 00:00:00+00:00,364,5228.065934065934,2.300712509228368,69,5516.884057971014,2.230109570044422,26,2976.4615384615386,1.927356671469201,0.6956521739130435,9,0,0,0,1,0,1,0,0,0,0,0,0,0
2019-10-06 00:00:00+00:00,413,5415.675544794189,2.294140735032531,75,5480.613333333334,2.189427433321475,47,4425.531914893617,1.9041982888750264,0.7466666666666667,9,0,1,0,0,1,0,0,0,0,0,0,0,0
2019-10-13 00:00:00+00:00,442,5309.760180995475,2.3242032265693435,76,4187.368421052632,2.171937357686532,62,4525.4838709677415,2.2218780419391697,0.6578947368421053,9,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-10-20 00:00:00+00:00,439,5284.5876993166285,2.3197480040329483,59,4298.3050847457625,2.153180097680749,53,6023.415094339623,2.232968723740999,0.6440677966101694,9,0,1,0,0,0,0,0,1,0,0,0,0,0
2019-10-27 00:00:00+00:00,439,5238.653758542141,2.3102854607145606,53,5642.943396226415,2.2056977283180865,63,5987.460317460317,2.3958537151153965,0.7358490566037735,9,0,1,0,0,0,1,0,1,0,0,0,0,0
2019-11-03 00:00:00+00:00,474,5004.535864978903,2.2923200013495384,98,4587.663265306122,2.209489280658001,55,5361.818181818182,2.0794547299694828,0.7448979591836735,9,0,1,0,0,1,0,0,1,0,0,0,0,0
2019-11-10 00:00:00+00:00,502,5326.882470119522,2.3108461583544546,83,7190.903614457831,2.338761345546226,70,4895.2,2.0834873199593695,0.6506024096385542,9,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-11-17 00:00:00+00:00,505,5267.423762376237,2.3413770457132346,73,4501.6164383561645,2.1795632621251912,65,4277.569230769231,2.2089129897815503,0.6575342465753424,9,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-11-24 00:00:00+00:00,498,5371.036144578313,2.3350200787803663,58,5047.741379310345,2.2404228107282043,70,4752.142857142857,2.146754815466375,0.5689655172413793,9,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-12-01 00:00:00+00:00,487,5345.5379876796715,2.374261293566474,59,4426.28813559322,2.5083827801836414,69,4477.927536231884,2.2799803801606155,0.6440677966101694,9,0,1,0,0,1,0,0,0,0,0,0,0,1
2019-12-08 00:00:00+00:00,469,5293.496801705757,2.3700825146902265,51,3693.1372549019607,2.2460913516999876,68,5454.720588235294,2.088480369205496,0.6078431372549019,9,0,1,0,0,0,0,0,0,0,0,0,0,1
2019-12-15 00:00:00+00:00,445,5240.512359550562,2.386633842331377,44,5006.795454545455,2.1621250844281206,86,5051.174418604651,2.3358337304775643,0.6818181818181818,9,0,1,0,0,0,0,0,0,0,0,0,0,1
2019-12-22 00:00:00+00:00,378,5140.812169312169,2.3850679503907304,19,2400.0,2.3056573382986394,88,4205.0,2.240648555747628,0.631578947368421,9,0,1,0,0,0,0,0,0,1,0,0,0,1
2019-12-29 00:00:00+00:00,317,5257.4984227129335,2.393727330041373,27,3460.740740740741,1.8908260945721642,49,4085.530612244898,2.169354952580685,0.5185185185185185,9,0,1,0,0,0,1,0,0,1,0,0,0,1
2020-01-05 00:00:00+00:00,323,5147.687306501548,2.404104257417741,55,3568.490909090909,2.3211417547942848,45,4079.0,2.277114246428304,0.5454545454545454,10,1,0,0,0,1,0,0,0,1,0,0,1,0
